ID,tipo,gas_price
10053,regular,21.75
10053,premium,23.98
10112,regular,21.75
10112,premium,23.98
10154,regular,22.74
10123,regular,22.69
10123,premium,23.74
10123,diesel,24.49
2772,regular,23.62
2772,premium,25.76
2772,diesel,24.49
10000,diesel,24.59
10000,regular,22.69
10000,premium,23.69
10146,premium,23.99
10146,regular,21.99
9952,diesel,24.49
9952,premium,25.15
9952,regular,20.99
9941,diesel,24.89
9941,regular,22.7
9941,premium,24.7
10026,regular,18.65
10026,diesel,19.39
10219,premium,24.59
10219,regular,22.99
9984,regular,16.98
10233,regular,22.75
10184,regular,15.59
10098,regular,22.62
2908,regular,23.98
10166,regular,24.61
10230,regular,22.59
10230,premium,24.88
10020,regular,22.99
10172,regular,21.79
9987,regular,22.89
10010,regular,23.89
10190,regular,21.99
10147,regular,20.99
10008,regular,21.84
9947,regular,21.49
9966,regular,22.59
9966,premium,24.88
10153,regular,23.99
10033,regular,23.59
10208,regular,21.56
10041,premium,24.89
10041,regular,23.07
9935,diesel,24.29
9935,regular,21.88
10185,regular,22.55
10078,regular,21.99
10161,regular,22.65
10161,diesel,24.1
10077,regular,23.69
2437,regular,22.99
10061,regular,21.43
9951,diesel,24.65
9951,regular,22.95
10254,regular,21.99
10083,regular,22.19
10083,premium,24.02
10083,diesel,23.49
10087,regular,23.59
10087,diesel,23.99
9989,regular,22.49
10238,diesel,23.69
10238,regular,21.94
10238,premium,16.78
10049,regular,23.2
10063,regular,23.69
10035,regular,18.38
10035,premium,21.58
2428,regular,22.71
10027,regular,21.99
10027,diesel,20.26
10244,diesel,24.63
10244,regular,22.85
10244,premium,25.55
10176,diesel,24.39
10176,regular,17.19
10176,premium,21.28
10024,regular,22.2
10217,regular,19.38
10217,premium,21.78
10028,regular,20.99
10060,premium,23.99
10060,regular,22.15
10195,regular,21.59
10106,regular,21.92
10194,regular,20.99
10194,premium,23.99
10194,diesel,23.49
10194,diesel,20.26
2355,regular,18.75
9970,regular,22.29
10215,diesel,23.24
10215,regular,21.49
10105,regular,22.09
10121,diesel,24.65
10121,regular,22.3
10225,regular,23.95
10030,diesel,23.39
10030,regular,20.45
10100,regular,22.49
10100,premium,24.79
10067,regular,20.99
10067,diesel,23.09
10067,premium,23.99
9956,regular,21.95
10031,regular,22
2334,regular,23.59
10229,regular,21.99
10229,diesel,23.49
10229,premium,23.99
10046,regular,21.59
10046,premium,24.55
10089,regular,21.99
10089,diesel,24.29
10089,premium,24.79
10089,diesel,23.89
10045,diesel,24.52
10045,regular,22.99
10205,regular,21.99
10205,premium,24.79
9950,regular,21.68
9950,premium,24.6
10158,regular,22.24
10158,premium,23.94
10120,regular,21.59
10120,premium,23.89
10103,regular,21.99
9954,regular,20.92
9954,premium,23.11
9954,diesel,23.31
2505,diesel,23.11
2505,regular,22.71
10173,regular,20.85
9933,regular,21.99
9933,premium,23.99
9924,regular,21.74
10093,regular,21.6
10093,premium,22.95
10130,regular,22.94
10178,regular,22.69
10178,premium,25.99
10073,regular,22.59
10110,diesel,23.85
10110,regular,22.04
10110,premium,24.05
10157,regular,22.75
10157,premium,25.3
10183,regular,22.59
2238,regular,24.11
10096,regular,20.48
9942,regular,21.09
9937,regular,23.58
9963,premium,24.12
9963,regular,22.09
9963,diesel,23.88
9997,regular,24.09
10050,regular,22.79
10050,diesel,23.99
10141,regular,23
10088,regular,21.75
10150,regular,23.58
9969,regular,21.35
2040,diesel,24.11
2040,premium,24.99
2040,regular,22.91
10145,regular,23.2
10145,premium,24.8
9931,regular,22.68
10108,regular,22.79
10108,premium,25.99
9936,regular,23.2
10006,regular,22.68
10070,premium,24.32
10070,regular,21.98
10175,regular,22.49
9991,regular,22.79
9991,premium,24.49
10084,diesel,22.55
10084,regular,20.8
10171,regular,22.02
2482,regular,22.39
10213,regular,22.98
10062,regular,21.95
10239,regular,18.45
10239,diesel,16.54
9975,regular,21.49
9975,premium,23.99
10090,regular,21.69
10090,premium,25.19
10047,premium,24.19
10047,regular,22.09
10204,regular,23.69
9976,regular,21.59
10220,diesel,25.28
10220,regular,23.82
10220,premium,25.4
9993,regular,22.79
2440,regular,23.39
10222,regular,22.4
10259,regular,23.29
9939,regular,22.25
10022,regular,20.49
10242,regular,23.28
10207,diesel,24.79
10207,regular,23.85
10207,premium,26.29
9962,regular,23.8
9945,regular,21.59
10182,regular,22.29
10023,diesel,22.95
10023,regular,21.6
2457,regular,21.49
2457,premium,24.49
10240,diesel,24.45
10240,premium,25.25
10240,regular,22.75
9944,regular,22.62
9944,premium,25.12
9971,regular,21.71
10177,regular,22.8
10256,regular,23.59
9949,regular,22.99
10055,regular,22.7
10043,regular,21.99
10043,premium,24.99
9999,regular,22.7
10018,regular,20.39
10018,premium,24.79
2357,diesel,24.94
2357,premium,24.89
2357,regular,22.79
10086,regular,22.94
10075,regular,21.99
10075,premium,24.99
10001,regular,22.18
10001,diesel,24.26
10001,premium,25.07
10094,regular,22.18
10058,regular,21.5
10174,regular,17.99
10241,regular,22.8
10181,diesel,23.99
10181,regular,21.99
10181,premium,24.29
10059,regular,21.65
10247,regular,21.59
2048,premium,24.49
2048,regular,21.69
10143,regular,21.59
10118,regular,21.99
10209,regular,19.22
10012,regular,19.22
10228,regular,19.22
10232,regular,22.2
10021,regular,22.99
10021,premium,25.19
10165,regular,21.59
10197,regular,16.95
10197,premium,0.01
9961,regular,22.74
2508,regular,22.24
10065,regular,21.09
10203,regular,18.69
10203,premium,21.99
10169,regular,22.79
9986,regular,20.49
9986,diesel,23.49
10198,regular,22.99
10170,regular,22.69
10170,premium,24.99
10068,regular,23.4
10212,premium,23.99
10212,regular,22.34
10212,diesel,23.99
10140,regular,22.7
10167,regular,22.7
2319,regular,23.29
10119,regular,22.75
10038,regular,22.7
9930,diesel,24.09
9930,regular,22.05
10132,premium,23.99
10132,regular,22.34
10132,diesel,23.99
10245,regular,20.99
9926,regular,22.5
9940,regular,23.49
9940,premium,25.99
10142,regular,22.54
10142,premium,24.84
10142,diesel,24.24
10081,regular,22.44
10218,regular,22.74
10218,premium,25.09
2458,regular,21.05
9985,regular,21.99
10115,regular,23.49
10052,diesel,23.99
10052,regular,22.99
9928,diesel,24.65
9928,regular,22.29
9928,premium,23.99
9958,regular,22.34
9958,premium,24.99
10193,regular,22.74
10196,premium,21.59
10196,regular,18.59
10117,regular,22.74
10250,regular,23.49
10231,regular,22.74
2144,regular,22.75
10054,premium,25.29
10054,regular,22.79
10054,diesel,23.99
9968,premium,25.29
9968,regular,22.99
9968,diesel,23.99
10064,regular,22.73
10257,regular,23.29
10076,regular,23.19
10005,diesel,24.09
10005,regular,22.34
10005,premium,24.24
9980,regular,23.29
10187,regular,23.95
10048,regular,24.02
10109,premium,24.6
10109,regular,22.52
2101,regular,22.4
10236,regular,19.8
10199,premium,24.69
10199,regular,22.69
10180,regular,22.04
9982,regular,22.79
10162,regular,22.55
10201,regular,22.99
10201,diesel,25.21
10201,premium,26.49
10224,regular,22.89
9992,regular,21.96
9978,regular,22.75
10072,regular,19.99
2484,regular,17.85
2484,premium,21.05
10221,regular,18.55
9948,regular,22.44
10136,regular,23.39
9973,regular,20.39
9957,regular,22.69
9957,premium,24.99
10125,regular,22.59
10125,premium,23.84
9972,regular,21.99
10114,regular,21.99
10013,regular,23.27
9927,regular,21.99
2058,regular,23.39
2058,diesel,24.99
2058,diesel,24.69
10129,regular,22.45
10129,premium,24.89
10234,regular,21.49
10131,regular,22.45
10131,diesel,24.4
10210,premium,25.79
10210,regular,23.65
10246,regular,21.95
10246,premium,24.5
10246,diesel,23.99
10051,diesel,23.19
10051,regular,18.69
10051,premium,22.49
10156,regular,15.13
10133,regular,21.59
10164,regular,21.69
10249,regular,22.99
2233,regular,23.93
10127,regular,22.2
9979,regular,23.55
10151,regular,17.69
10192,regular,22.9
10189,regular,21.89
10189,diesel,21.83
10160,regular,23.25
10101,regular,24.38
10101,premium,26.19
10092,regular,24.89
10092,diesel,24.49
9998,premium,26.19
9998,regular,24.19
9990,regular,23.14
2202,regular,23.93
10004,regular,21.99
9932,regular,21.29
9988,regular,21.99
9988,premium,24.29
9938,regular,20.99
10107,diesel,25.69
10107,regular,23.49
10069,regular,21.49
10163,regular,23.15
10163,diesel,24.1
10091,regular,22.19
10091,diesel,23.59
10091,premium,18.6
10009,regular,21.79
10009,premium,24.99
10009,diesel,22.99
10104,regular,22.1
2056,regular,22.88
10139,regular,23.18
2265,regular,23.18
2265,diesel,24.94
2526,regular,22.88
2541,regular,23.73
2210,regular,23.29
2444,premium,25.69
2444,regular,22.99
2409,regular,22.59
2409,diesel,24.29
2409,premium,24.99
2423,regular,22.29
2423,premium,23.99
2423,diesel,22.99
2112,regular,22.59
2112,premium,25.49
2112,diesel,24.39
2558,regular,21.79
2558,diesel,24.39
2558,premium,24.99
9295,regular,22.9
9767,regular,18.69
9767,premium,22.59
9650,premium,22.79
9650,regular,21.39
9498,regular,22.99
9800,regular,21.81
9333,premium,22.79
9333,regular,21.39
9333,diesel,19.16
9398,premium,25.49
9398,regular,22.99
9479,regular,21.98
9634,regular,22.49
9482,regular,22.59
9482,premium,25.59
9482,diesel,24.59
2206,regular,21.49
2206,diesel,24.69
2206,premium,24.99
9680,regular,21.59
9565,regular,22.99
9565,diesel,25.21
9565,premium,26.49
9577,regular,22.2
9412,regular,22.2
9776,diesel,23.07
9776,regular,20.3
9624,regular,21.99
9624,premium,25.09
9624,diesel,23.59
9535,diesel,24.49
9535,regular,22.39
9535,premium,25.09
9535,diesel,23.69
9743,regular,19.38
9743,premium,21.78
9743,diesel,24.39
9502,regular,23.5
9916,regular,23.65
2536,regular,22.29
2536,diesel,23.19
2536,premium,24.99
9384,premium,22.99
9384,regular,20.99
9809,regular,22.39
9612,regular,23.29
9641,regular,21.2
9641,premium,23.58
9641,diesel,22.99
9370,regular,23.34
9819,regular,22.99
9537,regular,21.88
9464,regular,22.95
9464,premium,25.89
9464,diesel,24.39
9437,regular,23.19
9437,diesel,24.89
9610,regular,22.99
2381,regular,20.99
2381,diesel,23.11
2381,premium,24.99
9561,regular,22.39
9601,regular,22.75
9514,premium,25.39
9514,regular,23.09
9663,diesel,24.89
9663,regular,22.59
9663,premium,24.99
9589,regular,22.49
9594,diesel,24.89
9594,regular,22.59
9594,premium,24.99
9614,regular,22.99
9910,regular,21.68
9910,premium,24.59
9602,regular,22.94
9699,diesel,25.13
9699,regular,23.35
9699,premium,24.59
2205,regular,23.49
9688,regular,24.06
9688,diesel,25.07
9688,premium,25.09
9889,diesel,25.13
9889,premium,25.11
9889,regular,24.06
9314,diesel,25.13
9314,premium,25.11
9314,regular,24.06
9549,premium,25.11
9549,regular,24.06
9803,diesel,25.13
9803,regular,23.95
9473,regular,24.06
9473,diesel,25.07
9473,premium,25.09
9511,premium,25.11
9511,regular,24.06
9374,regular,23.24
9920,regular,22.57
9499,regular,21.59
9499,premium,24.39
2424,regular,22.69
9775,regular,18.69
9775,premium,22.59
9775,diesel,22.99
9838,regular,23.65
9649,regular,24.1
9805,regular,23.65
9805,diesel,24.79
9736,regular,18.69
9736,premium,22.59
9785,regular,22.09
9700,diesel,22.99
9700,regular,18.69
9700,premium,22.59
9816,diesel,22.99
9816,regular,18.69
9816,premium,22.59
9909,regular,22.39
9713,regular,18.69
9713,premium,22.59
2266,regular,21.98
2266,premium,24.98
9658,regular,22.65
9741,regular,23.59
9510,regular,23.19
9510,diesel,24.59
9510,premium,22
9485,regular,22.69
9740,regular,22.99
9740,premium,25.59
9898,regular,22.63
9817,regular,22.61
9835,regular,21.99
9835,premium,26.49
9753,regular,21.99
9753,premium,25.09
9583,regular,21.85
2350,regular,23.17
2350,diesel,24.92
9764,diesel,23.98
9764,regular,21.97
9726,regular,22.68
9371,regular,23.34
9778,premium,24.89
9778,regular,22.99
9683,regular,21.99
9683,premium,24.99
9683,diesel,23.99
9352,regular,19.99
9921,regular,22.59
9921,premium,25.69
9724,diesel,23.49
9724,regular,21.48
9724,premium,23.49
9546,regular,21.46
9303,diesel,23.54
9303,regular,22.44
2171,regular,17.89
9317,regular,22.55
9677,regular,22.3
9677,premium,25.35
9657,diesel,24.1
9657,regular,22.5
9657,premium,25.25
9528,premium,25.34
9528,regular,23.24
9528,diesel,23.99
9684,regular,23.29
9636,regular,23.36
9399,diesel,22.99
9399,regular,18.69
9399,premium,22.59
9897,regular,21.89
9824,regular,24.89
9824,diesel,24.49
9518,regular,21.99
9518,premium,24.99
2256,regular,22.29
2256,diesel,23.19
2256,premium,24.99
9628,regular,21.99
9628,premium,24.99
9628,diesel,19.99
9291,regular,24.89
9379,regular,23.89
9878,regular,23.49
9454,regular,21.29
9454,premium,25.69
9761,regular,22.98
9761,diesel,24.77
9891,regular,22.3
9759,regular,22.66
9879,regular,22.45
9879,premium,24.89
9492,regular,21.55
2054,regular,22.49
2054,premium,25.49
9756,regular,22.19
9692,premium,24.39
9692,regular,22.29
9434,diesel,23.59
9434,regular,22.99
9413,regular,21.99
9413,premium,23.99
9718,diesel,23.09
9718,regular,21.99
9851,regular,21.99
9851,premium,23.99
9865,regular,23.47
9302,regular,23.19
9727,regular,22.08
9529,premium,24.89
9529,diesel,23.99
9529,regular,22.49
2327,regular,21.99
2327,premium,23.89
9760,regular,23.65
9444,regular,21.89
9444,premium,24.79
9356,premium,24.39
9356,regular,22.29
9651,regular,21.2
9651,premium,25.09
9638,regular,23.65
9638,premium,25.1
9476,regular,23.26
9742,regular,24.89
9895,regular,22.99
9596,regular,23.18
9572,regular,21
9572,diesel,22.99
2072,regular,23.59
9405,premium,24.4
9405,regular,21.99
9545,regular,22.99
9311,regular,23.13
9768,regular,21.19
9768,diesel,23.39
9337,premium,25.1
9337,regular,23.9
9802,diesel,23.89
9802,premium,25.19
9802,regular,22.59
9802,diesel,21.69
9836,premium,24.69
9836,regular,22.39
9874,regular,22.99
9874,premium,25.59
9874,diesel,23.99
9443,regular,19.8
9500,regular,22.59
9500,diesel,24.44
9500,premium,24.99
2566,regular,21.99
2566,premium,23.99
9745,diesel,24.54
9745,regular,22.94
9745,premium,24.99
9331,regular,23.55
9331,premium,24.87
9892,diesel,24.9
9892,regular,23.4
9661,regular,21.49
9887,regular,21.85
9503,regular,21.99
9503,premium,23.99
9403,regular,18.15
9421,regular,21.95
9701,regular,24.29
9774,regular,21.75
2253,premium,25.59
2253,regular,22.99
9508,regular,21.95
9508,premium,23.99
9752,regular,23.17
9791,regular,21.95
9673,regular,21.75
9593,regular,18.79
9593,premium,22.89
9357,regular,21.99
9357,premium,24.99
9393,regular,21.99
9393,premium,24.99
9792,regular,23.16
9815,regular,23.39
9815,premium,25.99
9666,regular,23.39
9666,premium,25.89
2285,diesel,22.99
2285,regular,19.99
9447,regular,21.8
9493,regular,22.15
9531,diesel,23.99
9531,premium,23.99
9531,regular,21.99
9738,regular,23.6
9653,regular,21.99
9653,premium,23.99
9687,diesel,18.79
9470,regular,23.2
9363,regular,21.59
9363,premium,24.09
9609,regular,23.6
9630,premium,24.99
9630,regular,22.74
2306,regular,17.89
9599,regular,21.99
9599,diesel,23.79
9599,premium,24.99
9698,regular,22.24
9698,diesel,23.99
9698,premium,24.99
9481,regular,21.59
9769,diesel,22.89
9769,regular,22.15
9769,premium,23.89
9336,premium,23.49
9336,regular,21.85
9525,regular,21.47
9749,regular,23
9749,diesel,25.25
9439,regular,20.55
9439,premium,20.9
9861,regular,22.49
9861,premium,24.99
9400,regular,21.25
2384,regular,20.59
2384,diesel,23.15
2384,premium,24.99
9796,regular,24.55
9853,regular,20.75
9484,regular,24.55
9334,regular,23.6
9490,regular,21.8
9830,regular,21.8
9732,premium,23.89
9732,regular,21.69
9404,regular,24.5
9831,regular,21.96
9475,regular,22.89
9475,diesel,24.29
2047,regular,21.49
2047,premium,23.99
2047,diesel,22.99
9869,regular,21.66
9648,regular,16.27
9648,diesel,16.53
9702,regular,21.99
9702,diesel,24.29
9702,premium,24.99
9702,diesel,23.99
9639,regular,21.89
9639,diesel,23.89
9846,regular,23.45
9588,premium,23.99
9588,diesel,23.29
9588,regular,21.99
9644,regular,20.45
9644,premium,23.25
9353,regular,24.65
9527,regular,22.39
9527,premium,24.79
9309,diesel,24.76
9309,regular,23.14
2192,regular,22.09
2192,diesel,24.49
2192,premium,24.99
9294,regular,21.1
9471,regular,22.5
9922,regular,22.19
9349,regular,21.5
9714,regular,23.29
9811,regular,22.99
9811,diesel,24.39
9811,premium,25.69
9811,diesel,23.99
9392,regular,23.35
9557,regular,22.99
9557,diesel,24.89
9557,premium,25.09
9557,diesel,23.99
9411,regular,23.38
9483,regular,22.45
2088,regular,17.89
9625,premium,23.99
9625,regular,21.99
9625,diesel,20.26
9780,regular,23.05
9780,premium,24.99
9793,regular,22.69
9793,premium,23.99
9923,regular,22.6
9640,regular,17.9
9296,regular,22.47
9296,premium,24.47
9512,regular,21.9
9487,regular,21.15
9419,regular,21.66
9843,regular,22.35
2394,regular,17.89
9669,diesel,24.12
9669,premium,23.9
9669,regular,22.3
9369,diesel,18.79
9414,regular,21.29
9332,regular,22.99
9332,diesel,21.45
9345,regular,23.79
9431,premium,24
9431,regular,23.4
9310,regular,17.85
9310,premium,20.4
9382,regular,23.45
9558,premium,23.89
9558,diesel,23.89
9558,regular,21.79
9558,diesel,23.49
9547,diesel,23.9
9547,regular,21.9
2389,regular,23.13
9806,regular,22.89
9554,regular,22.42
9674,regular,22.5
9674,diesel,23.95
9381,regular,22.69
9381,diesel,24.49
9662,regular,20.94
9883,regular,23
9883,premium,24.15
9883,diesel,24.71
9321,regular,23.3
9321,premium,23.45
9506,regular,21.9
9506,diesel,23.9
9871,regular,24.6
9579,diesel,23.19
9579,regular,21.99
9579,premium,24.99
2342,premium,24.99
2342,regular,22.99
9675,diesel,23.29
9675,regular,21.49
9704,regular,20.99
9465,regular,22.49
9338,regular,22.49
9338,diesel,24.09
9733,premium,23.85
9733,diesel,23.5
9733,regular,21.34
9576,regular,23.54
9320,regular,22.29
9845,regular,21.4
9845,premium,24.25
9446,regular,22.38
9646,premium,24.79
9646,regular,21.89
2182,regular,21.99
2182,diesel,23.99
2182,premium,24.99
9765,regular,21.9
9765,diesel,24.27
9765,premium,24.45
9839,regular,22.99
9839,diesel,24.69
9839,premium,25.69
9839,diesel,24.09
9550,regular,21.79
9550,premium,24.49
9550,diesel,24.19
9859,regular,23.99
9613,regular,22.7
9591,regular,22.53
9689,regular,21.89
9328,regular,22.99
9389,regular,17.9
9391,regular,17.9
2143,premium,24.09
2143,diesel,23.69
2143,regular,22.29
9468,regular,21.49
9468,premium,23.99
9656,regular,21.49
9656,premium,23.99
9863,regular,20.99
9863,diesel,24.48
9544,regular,21.49
9544,premium,23.99
9857,regular,17.9
9308,regular,21.19
9308,diesel,23.29
9580,premium,23.89
9580,regular,21.99
9358,regular,22.19
9706,regular,22.99
9907,regular,24.04
2189,regular,23.19
9516,regular,23.19
9540,diesel,23.99
9540,premium,23.93
9540,regular,22.99
9478,regular,22.99
9428,regular,22.35
9428,premium,24.35
9428,diesel,24.95
9758,regular,23.79
9607,regular,22.29
9708,regular,19.69
9708,diesel,23.19
9708,premium,21.89
9729,regular,21.25
9567,regular,22.99
9318,regular,23.79
2075,diesel,24.09
2075,regular,22.39
2075,premium,23.64
9354,regular,20.99
